method_family,method,amount,task,source_model_label,pruning_seed,score_batch_seed,log10_rescale_left,log10_rescale_right,rescale_left,rescale_right,bin_width_log10,count
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,3.0,3.2,1000.0,1584.893192461114,0.2,300
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,3.2,3.4000000000000004,1584.893192461114,2511.886431509582,0.2,173
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,3.4000000000000004,3.6000000000000005,2511.886431509582,3981.0717055349774,0.2,109
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,3.6,3.8000000000000003,3981.0717055349733,6309.573444801937,0.2,68
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,3.8000000000000003,4.0,6309.573444801937,10000.0,0.2,43
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,4.0,4.2,10000.0,15848.93192461114,0.2,40
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,4.2,4.4,15848.93192461114,25118.864315095823,0.2,26
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,4.4,4.6000000000000005,25118.864315095823,39810.71705534977,0.2,11
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,4.6000000000000005,4.800000000000001,39810.71705534977,63095.73444801943,0.2,9
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,4.800000000000001,5.000000000000001,63095.73444801943,100000.0000000002,0.2,2
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,5.0,5.2,100000.0,158489.3192461114,0.2,4
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,5.2,5.4,158489.3192461114,251188.6431509582,0.2,3
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,5.4,5.6000000000000005,251188.6431509582,398107.17055349774,0.2,3
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed0,2,100002,7.2,7.4,15848931.924611142,25118864.315095823,0.2,1
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,0.0,0.2,1.0,1.5848931924611136,0.2,2828
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,0.2,0.4,1.5848931924611136,2.51188643150958,0.2,21410
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,0.4,0.6000000000000001,2.51188643150958,3.981071705534973,0.2,58616
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,0.6000000000000001,0.8,3.981071705534973,6.309573444801933,0.2,61116
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,0.8,1.0,6.309573444801933,10.0,0.2,42924
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,1.0,1.2,10.0,15.848931924611133,0.2,27537
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,1.2000000000000002,1.4000000000000001,15.848931924611142,25.11886431509581,0.2,17356
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,1.4000000000000001,1.6,25.11886431509581,39.810717055349734,0.2,10976
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,1.6,1.8,39.810717055349734,63.09573444801933,0.2,6906
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,1.8,2.0,63.09573444801933,100.0,0.2,4379
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,2.0,2.2,100.0,158.48931924611142,0.2,2723
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,2.2,2.4000000000000004,158.48931924611142,251.18864315095823,0.2,1818
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,2.4000000000000004,2.6000000000000005,251.18864315095823,398.1071705534977,0.2,1104
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,2.6,2.8000000000000003,398.1071705534973,630.9573444801937,0.2,687
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,2.8000000000000003,3.0000000000000004,630.9573444801937,1000.000000000001,0.2,460
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,3.0,3.2,1000.0,1584.893192461114,0.2,288
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,3.2,3.4000000000000004,1584.893192461114,2511.886431509582,0.2,181
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,3.4000000000000004,3.6000000000000005,2511.886431509582,3981.0717055349774,0.2,120
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,3.6,3.8000000000000003,3981.0717055349733,6309.573444801937,0.2,67
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,3.8000000000000003,4.0,6309.573444801937,10000.0,0.2,52
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,4.0,4.2,10000.0,15848.93192461114,0.2,33
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,4.2,4.4,15848.93192461114,25118.864315095823,0.2,21
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,4.4,4.6000000000000005,25118.864315095823,39810.71705534977,0.2,13
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,4.6000000000000005,4.800000000000001,39810.71705534977,63095.73444801943,0.2,7
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,4.800000000000001,5.000000000000001,63095.73444801943,100000.0000000002,0.2,6
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,5.0,5.2,100000.0,158489.3192461114,0.2,1
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,5.2,5.4,158489.3192461114,251188.6431509582,0.2,2
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,0,100000,5.4,5.6000000000000005,251188.6431509582,398107.17055349774,0.2,1
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,0.0,0.2,1.0,1.5848931924611136,0.2,2833
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,0.2,0.4,1.5848931924611136,2.51188643150958,0.2,21335
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,0.4,0.6000000000000001,2.51188643150958,3.981071705534973,0.2,58676
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,0.6000000000000001,0.8,3.981071705534973,6.309573444801933,0.2,61152
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,0.8,1.0,6.309573444801933,10.0,0.2,42905
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,1.0,1.2,10.0,15.848931924611133,0.2,27504
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,1.2000000000000002,1.4000000000000001,15.848931924611142,25.11886431509581,0.2,17390
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,1.4000000000000001,1.6,25.11886431509581,39.810717055349734,0.2,10974
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,1.6,1.8,39.810717055349734,63.09573444801933,0.2,6904
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,1.8,2.0,63.09573444801933,100.0,0.2,4351
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,2.0,2.2,100.0,158.48931924611142,0.2,2744
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,2.2,2.4000000000000004,158.48931924611142,251.18864315095823,0.2,1815
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,2.4000000000000004,2.6000000000000005,251.18864315095823,398.1071705534977,0.2,1109
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,2.6,2.8000000000000003,398.1071705534973,630.9573444801937,0.2,686
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,2.8000000000000003,3.0000000000000004,630.9573444801937,1000.000000000001,0.2,461
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,3.0,3.2,1000.0,1584.893192461114,0.2,292
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,3.2,3.4000000000000004,1584.893192461114,2511.886431509582,0.2,177
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,3.4000000000000004,3.6000000000000005,2511.886431509582,3981.0717055349774,0.2,123
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,3.6,3.8000000000000003,3981.0717055349733,6309.573444801937,0.2,65
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,3.8000000000000003,4.0,6309.573444801937,10000.0,0.2,52
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,4.0,4.2,10000.0,15848.93192461114,0.2,34
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,4.2,4.4,15848.93192461114,25118.864315095823,0.2,20
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,4.4,4.6000000000000005,25118.864315095823,39810.71705534977,0.2,12
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,4.6000000000000005,4.800000000000001,39810.71705534977,63095.73444801943,0.2,8
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,4.800000000000001,5.000000000000001,63095.73444801943,100000.0000000002,0.2,6
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,5.0,5.2,100000.0,158489.3192461114,0.2,1
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,5.2,5.4,158489.3192461114,251188.6431509582,0.2,2
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,1,100001,5.4,5.6000000000000005,251188.6431509582,398107.17055349774,0.2,1
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,0.0,0.2,1.0,1.5848931924611136,0.2,2841
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,0.2,0.4,1.5848931924611136,2.51188643150958,0.2,21340
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,0.4,0.6000000000000001,2.51188643150958,3.981071705534973,0.2,58697
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,0.6000000000000001,0.8,3.981071705534973,6.309573444801933,0.2,61119
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,0.8,1.0,6.309573444801933,10.0,0.2,42885
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,1.0,1.2,10.0,15.848931924611133,0.2,27539
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,1.2000000000000002,1.4000000000000001,15.848931924611142,25.11886431509581,0.2,17362
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,1.4000000000000001,1.6,25.11886431509581,39.810717055349734,0.2,10985
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,1.6,1.8,39.810717055349734,63.09573444801933,0.2,6892
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,1.8,2.0,63.09573444801933,100.0,0.2,4370
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,2.0,2.2,100.0,158.48931924611142,0.2,2746
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,2.2,2.4000000000000004,158.48931924611142,251.18864315095823,0.2,1804
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,2.4000000000000004,2.6000000000000005,251.18864315095823,398.1071705534977,0.2,1120
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,2.6,2.8000000000000003,398.1071705534973,630.9573444801937,0.2,675
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,2.8000000000000003,3.0000000000000004,630.9573444801937,1000.000000000001,0.2,465
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,3.0,3.2,1000.0,1584.893192461114,0.2,290
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,3.2,3.4000000000000004,1584.893192461114,2511.886431509582,0.2,178
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,3.4000000000000004,3.6000000000000005,2511.886431509582,3981.0717055349774,0.2,122
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,3.6,3.8000000000000003,3981.0717055349733,6309.573444801937,0.2,67
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,3.8000000000000003,4.0,6309.573444801937,10000.0,0.2,51
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,4.0,4.2,10000.0,15848.93192461114,0.2,33
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,4.2,4.4,15848.93192461114,25118.864315095823,0.2,20
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,4.4,4.6000000000000005,25118.864315095823,39810.71705534977,0.2,13
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,4.6000000000000005,4.800000000000001,39810.71705534977,63095.73444801943,0.2,8
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,4.800000000000001,5.000000000000001,63095.73444801943,100000.0000000002,0.2,6
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,5.0,5.2,100000.0,158489.3192461114,0.2,1
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,5.2,5.4,158489.3192461114,251188.6431509582,0.2,2
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed1,2,100002,5.4,5.6000000000000005,251188.6431509582,398107.17055349774,0.2,1
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,0.0,0.2,1.0,1.5848931924611136,0.2,2844
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,0.2,0.4,1.5848931924611136,2.51188643150958,0.2,21771
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,0.4,0.6000000000000001,2.51188643150958,3.981071705534973,0.2,58367
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,0.6000000000000001,0.8,3.981071705534973,6.309573444801933,0.2,60222
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,0.8,1.0,6.309573444801933,10.0,0.2,42847
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,1.0,1.2,10.0,15.848931924611133,0.2,27509
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,1.2000000000000002,1.4000000000000001,15.848931924611142,25.11886431509581,0.2,17718
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,1.4000000000000001,1.6,25.11886431509581,39.810717055349734,0.2,11180
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,1.6,1.8,39.810717055349734,63.09573444801933,0.2,7125
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,1.8,2.0,63.09573444801933,100.0,0.2,4386
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,2.0,2.2,100.0,158.48931924611142,0.2,2823
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,2.2,2.4000000000000004,158.48931924611142,251.18864315095823,0.2,1796
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,2.4000000000000004,2.6000000000000005,251.18864315095823,398.1071705534977,0.2,1149
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,2.6,2.8000000000000003,398.1071705534973,630.9573444801937,0.2,690
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,2.8000000000000003,3.0000000000000004,630.9573444801937,1000.000000000001,0.2,464
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,3.0,3.2,1000.0,1584.893192461114,0.2,288
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,3.2,3.4000000000000004,1584.893192461114,2511.886431509582,0.2,177
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,3.4000000000000004,3.6000000000000005,2511.886431509582,3981.0717055349774,0.2,104
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,3.6,3.8000000000000003,3981.0717055349733,6309.573444801937,0.2,57
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,3.8000000000000003,4.0,6309.573444801937,10000.0,0.2,44
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,4.0,4.2,10000.0,15848.93192461114,0.2,30
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,4.2,4.4,15848.93192461114,25118.864315095823,0.2,17
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,4.4,4.6000000000000005,25118.864315095823,39810.71705534977,0.2,13
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,4.6000000000000005,4.800000000000001,39810.71705534977,63095.73444801943,0.2,7
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,4.800000000000001,5.000000000000001,63095.73444801943,100000.0000000002,0.2,1
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,5.0,5.2,100000.0,158489.3192461114,0.2,1
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,5.4,5.6000000000000005,251188.6431509582,398107.17055349774,0.2,1
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,0,100000,6.2,6.4,1584893.1924611141,2511886.4315095823,0.2,1
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,0.0,0.2,1.0,1.5848931924611136,0.2,2852
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,0.2,0.4,1.5848931924611136,2.51188643150958,0.2,21813
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,0.4,0.6000000000000001,2.51188643150958,3.981071705534973,0.2,58308
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,0.6000000000000001,0.8,3.981071705534973,6.309573444801933,0.2,60301
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,0.8,1.0,6.309573444801933,10.0,0.2,42750
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,1.0,1.2,10.0,15.848931924611133,0.2,27533
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,1.2000000000000002,1.4000000000000001,15.848931924611142,25.11886431509581,0.2,17739
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,1.4000000000000001,1.6,25.11886431509581,39.810717055349734,0.2,11137
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,1.6,1.8,39.810717055349734,63.09573444801933,0.2,7152
S-NP,S-NP rescale,0.8,modcog:dm1seqr,dm1seqr_tanh_h512_12k_lr0006_seqbest_no_l2_seed2,1,100001,1.8,2.0,63.09573444801933,100.0,0.2,4393
